participant,run,trial_index,condition,r_cert,r_uncert,probability,odds,raw_action,choice_uncertain,rt_seconds,choice_included,rt_included
hrqn8w6vu,B,170,L,-5.0,-83.81,0.9,0.11111111111111108,1.0,0.0,1.679,True,True
hrqn8w6vu,B,171,L,-1.0,-77.19,0.9,0.11111111111111108,1.0,0.0,2.1012000000476836,True,True
hrqn8w6vu,B,172,L,-1.0,-426.61,0.25,3.0,1.0,0.0,2.6024000000953675,True,True
hrqn8w6vu,B,173,L,-1.0,-1.01,0.75,0.3333333333333333,2.0,1.0,2.1552999999523164,True,True
hrqn8w6vu,B,174,L,-1.0,-1.01,0.75,0.3333333333333333,1.0,0.0,2.125,True,True
hrqn8w6vu,B,175,L,-5.0,-270.09,0.1,9.0,2.0,1.0,5.637400000095368,True,True
hrqn8w6vu,B,176,L,-20.0,-33.09,0.9,0.11111111111111108,2.0,1.0,2.014699999809265,True,True
hrqn8w6vu,B,177,L,-20.0,-452.40999999999997,0.5,1.0,1.0,0.0,3.859599999904632,True,True
hrqn8w6vu,B,178,L,-20.0,-59.27,0.75,0.3333333333333333,1.0,0.0,2.793,True,True
hrqn8w6vu,B,179,L,-1.0,-1.6500000000000001,0.9,0.11111111111111108,2.0,1.0,1.6995,True,True
hrqn8w6vu,B,180,L,-1.0,-54.02,0.1,9.0,1.0,0.0,1.4232000000476837,True,True
hrqn8w6vu,B,181,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,2.2343000001907347,True,True
hrqn8w6vu,B,182,L,-20.0,-108.63,0.9,0.11111111111111108,1.0,0.0,3.7025,True,True
hrqn8w6vu,B,183,L,-5.0,-349.04,0.5,1.0,1.0,0.0,4.965799999952316,True,True
hrqn8w6vu,B,184,L,-1.0,-138.26,0.75,0.3333333333333333,1.0,0.0,1.431799999952316,True,True
hrqn8w6vu,B,185,L,-1.0,-1.01,0.1,9.0,2.0,1.0,3.120800000190735,True,True
hrqn8w6vu,B,186,L,-1.0,-1.01,0.1,9.0,2.0,1.0,1.583099999904633,True,True
hrqn8w6vu,B,187,L,-20.0,-1225.92,0.25,3.0,1.0,0.0,3.0076000001430505,True,True
hrqn8w6vu,B,188,L,-20.0,-124.02,0.75,0.3333333333333333,1.0,0.0,2.219799999952316,True,True
hrqn8w6vu,B,189,L,-5.0,-5.01,0.5,1.0,2.0,1.0,1.2162000000476838,True,True
hrqn8w6vu,B,190,L,-10.0,-94.38,0.75,0.3333333333333333,1.0,0.0,3.884899999856949,True,True
hrqn8w6vu,B,191,L,-10.0,-10.01,0.5,1.0,2.0,1.0,3.380799999952316,True,True
hrqn8w6vu,B,192,L,-1.0,-18.67,0.25,3.0,1.0,0.0,1.716799999952316,True,True
hrqn8w6vu,B,193,L,-1.0,-2520.11,0.1,9.0,1.0,0.0,2.1975,True,True
hrqn8w6vu,B,194,L,-5.0,-5.01,0.1,9.0,2.0,1.0,1.003199999809265,True,True
hrqn8w6vu,B,195,L,-10.0,-10.01,0.5,1.0,2.0,1.0,1.650299999952316,True,True
hrqn8w6vu,B,196,L,-1.0,-1.01,0.9,0.11111111111111108,2.0,1.0,1.1008999998569486,True,True
hrqn8w6vu,B,197,L,-20.0,-20.01,0.75,0.3333333333333333,2.0,1.0,1.608800000190735,True,True
hrqn8w6vu,B,198,L,-10.0,-383.5,0.5,1.0,1.0,0.0,3.1666000001430508,True,True
hrqn8w6vu,B,199,L,-5.0,-5.01,0.75,0.3333333333333333,2.0,1.0,2.220200000047684,True,True
hrqn8w6vu,B,200,L,-5.0,-5.01,0.1,9.0,2.0,1.0,1.9302000000476838,True,True
ig1j8ozi9,A,1,L,-5.0,-5.17,0.75,0.3333333333333333,2.0,1.0,2.823,True,True
ig1j8ozi9,A,2,L,-20.0,-22.0,0.5,1.0,2.0,1.0,3.3553000001906996,True,True
ig1j8ozi9,A,3,L,-50.0,-66.66999999999999,0.75,0.3333333333333333,2.0,1.0,3.7846999998093,True,True
ig1j8ozi9,A,4,L,-10.0,-43.33,0.75,0.3333333333333333,2.0,1.0,1.7465,True,True
ig1j8ozi9,A,5,L,-1.0,-1.33,0.75,0.3333333333333333,1.0,0.0,3.4444000000954,True,True
ig1j8ozi9,A,6,L,-10.0,-21.110000000000003,0.9,0.11111111111111108,1.0,0.0,2.1131000003815004,True,True
ig1j8ozi9,A,7,L,-5.0,-55.0,0.5,1.0,1.0,0.0,3.2201999998093003,True,True
ig1j8ozi9,A,8,L,-5.0,-50.0,0.1,9.0,1.0,0.0,3.9835999999046,True,True
ig1j8ozi9,A,9,L,-10.0,-280.0,0.1,9.0,1.0,0.0,2.3263000001906997,True,True
ig1j8ozi9,A,10,L,-10.0,-20.0,0.5,1.0,1.0,0.0,3.2458000001907,True,True
ig1j8ozi9,A,11,L,-20.0,-26.67,0.9,0.11111111111111108,1.0,0.0,2.3985999999046,True,True
ig1j8ozi9,A,12,L,-10.0,-20.0,0.75,0.3333333333333333,2.0,1.0,3.4942999997138995,True,True
ig1j8ozi9,A,13,L,-50.0,-200.0,0.25,3.0,2.0,1.0,2.7308000001907,True,True
ig1j8ozi9,A,14,L,-10.0,-910.0,0.1,9.0,2.0,1.0,2.2175999999046,True,True
ig1j8ozi9,A,15,L,-10.0,-11.0,0.5,1.0,2.0,1.0,2.6168000001907,True,True
ig1j8ozi9,A,16,L,-1.0,-91.0,0.1,9.0,1.0,0.0,2.7990999999046,True,True
ig1j8ozi9,A,17,L,-5.0,-155.0,0.25,3.0,1.0,0.0,3.24,True,True
ig1j8ozi9,A,18,L,-1.0,-10.0,0.25,3.0,2.0,1.0,3.9036000003815,True,True
ig1j8ozi9,A,19,L,-10.0,-13.33,0.75,0.3333333333333333,2.0,1.0,3.7536999998093004,True,True
ig1j8ozi9,A,20,L,-20.0,-40.0,0.5,1.0,1.0,0.0,1.985,True,True
ig1j8ozi9,A,21,L,-5.0,-140.0,0.1,9.0,2.0,1.0,2.82,True,True
ig1j8ozi9,A,22,L,-50.0,-216.67,0.75,0.3333333333333333,1.0,0.0,2.8807999997138993,True,True
ig1j8ozi9,A,23,L,-5.0,-21.67,0.75,0.3333333333333333,1.0,0.0,2.4105,True,True
ig1j8ozi9,A,24,L,-5.0,-10.0,0.5,1.0,2.0,1.0,3.1285,True,True
ig1j8ozi9,A,25,L,-20.0,-560.0,0.1,9.0,2.0,1.0,2.4217999997138997,True,True
ig1j8ozi9,A,26,L,-10.0,-10.33,0.75,0.3333333333333333,2.0,1.0,3.4510999999045997,True,True
ig1j8ozi9,A,27,L,-1.0,-1.01,0.9,0.11111111111111108,1.0,0.0,3.39,True,True
ig1j8ozi9,A,28,L,-50.0,-200.0,0.5,1.0,1.0,0.0,2.0005999999046002,True,True
ig1j8ozi9,A,29,L,-20.0,-80.0,0.25,3.0,2.0,1.0,2.0556999998093,True,True
ig1j8ozi9,A,30,L,-50.0,-55.56,0.9,0.11111111111111108,1.0,0.0,3.2380999999045996,True,True
ig1j8ozi9,A,31,L,-20.0,-38.0,0.1,9.0,2.0,1.0,2.4092999997138995,True,True
ig1j8ozi9,A,32,L,-1.0,-2.11,0.9,0.11111111111111108,1.0,0.0,2.8503999996185003,True,True
ig1j8ozi9,A,33,L,-10.0,-110.0,0.5,1.0,1.0,0.0,2.2814000000954002,True,True
ig1j8ozi9,A,34,L,-1.0,-1.1,0.5,1.0,2.0,1.0,2.9305,True,True
ig1j8ozi9,A,35,L,-50.0,-105.56,0.9,0.11111111111111108,1.0,0.0,1.5889000000954,True,True
ig1j8ozi9,A,36,L,-10.0,-100.0,0.1,9.0,1.0,0.0,2.8336999998093,True,True
ig1j8ozi9,A,37,L,-5.0,-5.06,0.9,0.11111111111111108,2.0,1.0,3.5664000000954004,True,True
ig1j8ozi9,A,38,L,-1.0,-2.0,0.75,0.3333333333333333,2.0,1.0,4.3962000002860995,True,True
ig1j8ozi9,A,39,L,-50.0,-100.0,0.5,1.0,1.0,0.0,2.9255,True,True
ig1j8ozi9,A,40,L,-50.0,-550.0,0.5,1.0,1.0,0.0,2.8247999997138997,True,True
ig1j8ozi9,A,41,L,-10.0,-13.33,0.9,0.11111111111111108,1.0,0.0,3.6354000000954003,True,True
ig1j8ozi9,A,42,L,-5.0,-10.56,0.9,0.11111111111111108,1.0,0.0,1.9960999999046,True,True
ig1j8ozi9,A,43,L,-10.0,-40.0,0.25,3.0,2.0,1.0,2.1203999996185003,True,True
ig1j8ozi9,A,44,L,-1.0,-1.33,0.9,0.11111111111111108,1.0,0.0,1.8905,True,True
ig1j8ozi9,A,45,L,-20.0,-42.220000000000006,0.9,0.11111111111111108,1.0,0.0,2.1256999998093002,True,True
ig1j8ozi9,A,46,L,-10.0,-310.0,0.25,3.0,2.0,1.0,1.8017999997139,True,True
ig1j8ozi9,A,47,L,-50.0,-500.0,0.1,9.0,2.0,1.0,2.2017999997138995,True,True
ig1j8ozi9,A,48,L,-5.0,-5.56,0.9,0.11111111111111108,1.0,0.0,4.4098999996185,True,True
ig1j8ozi9,A,49,L,-20.0,-26.0,0.25,3.0,2.0,1.0,3.5181999998093003,True,True
ig1j8ozi9,A,50,L,-1.0,-1.9,0.1,9.0,2.0,1.0,2.437,True,True
ig1j8ozi9,A,51,R,10.0,11.0,0.5,1.0,1.0,0.0,4.4289000000954,True,True
ig1j8ozi9,A,52,R,10.0,10.33,0.75,0.3333333333333333,1.0,0.0,2.1405999999046,True,True
ig1j8ozi9,A,53,R,5.0,5.56,0.9,0.11111111111111108,1.0,0.0,4.215700000286099,True,True
ig1j8ozi9,A,54,R,20.0,22.0,0.5,1.0,1.0,0.0,3.8447000002861,True,True
ig1j8ozi9,A,55,R,20.0,26.67,0.9,0.11111111111111108,2.0,1.0,2.9515,True,True
ig1j8ozi9,A,56,R,1.0,1.9,0.1,9.0,1.0,0.0,1.9265999999046,True,True
ig1j8ozi9,A,57,R,10.0,20.0,0.5,1.0,1.0,0.0,3.3405,True,True
ig1j8ozi9,A,58,R,1.0,28.0,0.1,9.0,1.0,0.0,3.141,True,True
ig1j8ozi9,A,59,R,5.0,455.0,0.1,9.0,1.0,0.0,2.9654000000954004,True,True
ig1j8ozi9,A,60,R,5.0,5.5,0.5,1.0,1.0,0.0,1.9608000001907,True,True
ig1j8ozi9,A,61,R,20.0,22.22,0.9,0.11111111111111108,2.0,1.0,2.3625,True,True
ig1j8ozi9,A,62,R,20.0,38.0,0.1,9.0,1.0,0.0,2.737,True,True
ig1j8ozi9,A,63,R,1.0,1.03,0.75,0.3333333333333333,1.0,0.0,2.3750999999045996,True,True
ig1j8ozi9,A,64,R,1.0,1.1,0.5,1.0,1.0,0.0,2.701,True,True
ig1j8ozi9,A,65,R,50.0,100.0,0.75,0.3333333333333333,1.0,0.0,2.3773999996185005,True,True
ig1j8ozi9,A,66,R,5.0,55.0,0.5,1.0,1.0,0.0,3.4640999999046,True,True
ig1j8ozi9,A,67,R,1.0,1.11,0.9,0.11111111111111108,1.0,0.0,1.8206999998092996,True,True
ig1j8ozi9,A,68,R,5.0,5.06,0.9,0.11111111111111108,1.0,0.0,1.9913000001907,True,True
ig1j8ozi9,A,69,R,10.0,13.33,0.9,0.11111111111111108,2.0,1.0,2.6359000000954,True,True
ig1j8ozi9,A,70,R,50.0,1400.0,0.1,9.0,1.0,0.0,3.2100999999046,True,True
ig1j8ozi9,A,71,R,5.0,6.67,0.9,0.11111111111111108,1.0,0.0,2.9662999997138995,True,True
ig1j8ozi9,A,72,R,10.0,910.0,0.1,9.0,1.0,0.0,1.7016999998092996,True,True
ig1j8ozi9,A,73,R,1.0,1.01,0.9,0.11111111111111108,1.0,0.0,2.1018999996185004,True,True
ig1j8ozi9,A,74,R,50.0,550.0,0.5,1.0,1.0,0.0,1.5859000000954,True,True
ig1j8ozi9,A,75,R,10.0,40.0,0.25,3.0,1.0,0.0,1.9859000000954,True,True
ig1j8ozi9,A,76,R,10.0,20.0,0.75,0.3333333333333333,1.0,0.0,2.0876000003815003,True,True
ig1j8ozi9,A,77,R,50.0,4550.0,0.1,9.0,1.0,0.0,1.2395,True,True
ig1j8ozi9,A,78,R,10.0,310.0,0.25,3.0,1.0,0.0,2.1106999998093,True,True
ig1j8ozi9,A,79,R,50.0,95.0,0.1,9.0,1.0,0.0,2.0061999998093,True,True
ig1j8ozi9,A,80,R,1.0,2.0,0.75,0.3333333333333333,1.0,0.0,1.9007000002861,True,True
ig1j8ozi9,A,81,R,5.0,6.67,0.75,0.3333333333333333,1.0,0.0,1.8946999998092997,True,True
ig1j8ozi9,A,82,R,1.0,10.0,0.1,9.0,1.0,0.0,1.9927000002861,True,True
ig1j8ozi9,A,83,R,5.0,140.0,0.1,9.0,1.0,0.0,3.9404000000954,True,True
ig1j8ozi9,A,84,R,20.0,26.67,0.75,0.3333333333333333,1.0,0.0,1.9328000001907,True,True
ig1j8ozi9,A,85,R,50.0,50.56,0.9,0.11111111111111108,1.0,0.0,2.2506999998093002,True,True
ig1j8ozi9,A,86,R,1.0,31.0,0.25,3.0,1.0,0.0,2.2360999999046,True,True
ig1j8ozi9,A,87,R,10.0,280.0,0.1,9.0,1.0,0.0,1.6555999999046,True,True
ig1j8ozi9,A,88,R,20.0,26.0,0.25,3.0,1.0,0.0,1.6758000001907,True,True
ig1j8ozi9,A,89,R,5.0,20.0,0.25,3.0,1.0,0.0,1.5868000001907,True,True
ig1j8ozi9,A,90,R,50.0,100.0,0.5,1.0,1.0,0.0,2.0465,True,True
ig1j8ozi9,A,91,R,10.0,13.33,0.75,0.3333333333333333,1.0,0.0,1.6265999999046001,True,True
ig1j8ozi9,A,92,R,20.0,80.0,0.5,1.0,1.0,0.0,1.6069000000954,True,True
ig1j8ozi9,A,93,R,50.0,66.66999999999999,0.9,0.11111111111111108,1.0,0.0,1.7108999996184997,True,True
ig1j8ozi9,A,94,R,5.0,155.0,0.25,3.0,1.0,0.0,1.1415999999046,True,True
ig1j8ozi9,A,95,R,5.0,10.0,0.5,1.0,1.0,0.0,1.2955,True,True
ig1j8ozi9,A,96,R,5.0,9.5,0.1,9.0,1.0,0.0,1.5355,True,True
ig1j8ozi9,A,97,R,10.0,10.11,0.9,0.11111111111111108,1.0,0.0,4.2053000001907,True,True
ig1j8ozi9,A,98,R,5.0,5.17,0.75,0.3333333333333333,1.0,0.0,2.6891000003815,True,True
ig1j8ozi9,A,99,R,10.0,100.0,0.1,9.0,1.0,0.0,2.4814000000954,True,True
ig1j8ozi9,A,100,R,1.0,91.0,0.1,9.0,1.0,0.0,2.531,True,True
ig1j8ozi9,A,101,L,-50.0,-66.66999999999999,0.9,0.11111111111111108,1.0,0.0,3.957,True,True
ig1j8ozi9,A,102,L,-1.0,-4.33,0.75,0.3333333333333333,1.0,0.0,1.8262999997139,True,True
ig1j8ozi9,A,103,L,-20.0,-220.0,0.5,1.0,1.0,0.0,1.6699000000953999,True,True
ig1j8ozi9,A,104,L,-50.0,-500.0,0.25,3.0,2.0,1.0,2.7081000003815,True,True
ig1j8ozi9,A,105,L,-50.0,-51.67,0.75,0.3333333333333333,1.0,0.0,1.6401999998092998,True,True
ig1j8ozi9,A,106,L,-5.0,-20.0,0.25,3.0,2.0,1.0,2.9493999996185,True,True
ig1j8ozi9,A,107,L,-20.0,-20.67,0.75,0.3333333333333333,1.0,0.0,4.3655999999046,True,True
ig1j8ozi9,A,108,L,-5.0,-6.67,0.75,0.3333333333333333,2.0,1.0,3.0451999998093,True,True
ig1j8ozi9,A,109,L,-1.0,-1.03,0.75,0.3333333333333333,2.0,1.0,1.7487000002861,True,True
ig1j8ozi9,A,110,L,-1.0,-11.0,0.5,1.0,1.0,0.0,4.441699999809301,True,True
ig1j8ozi9,A,111,L,-50.0,-50.56,0.9,0.11111111111111108,1.0,0.0,4.1879000000954,True,True
ig1j8ozi9,A,112,L,-50.0,-1550.0,0.25,3.0,1.0,0.0,2.3762000002861,True,True
ig1j8ozi9,A,113,L,-50.0,-95.0,0.1,9.0,2.0,1.0,7.6283000001907,True,True
ig1j8ozi9,A,114,L,-20.0,-200.0,0.1,9.0,2.0,1.0,4.6433000001907,True,True
ig1j8ozi9,A,115,L,-20.0,-40.0,0.75,0.3333333333333333,1.0,0.0,9.684399999618497,True,True
ig1j8ozi9,A,116,L,-10.0,-11.11,0.9,0.11111111111111108,2.0,1.0,2.0986999998093,True,True
ig1j8ozi9,A,117,L,-20.0,-80.0,0.5,1.0,2.0,1.0,3.7111000003815002,True,True
ig1j8ozi9,A,118,L,-20.0,-26.67,0.75,0.3333333333333333,2.0,1.0,2.4753000001906997,True,True
ig1j8ozi9,A,119,L,-5.0,-9.5,0.1,9.0,2.0,1.0,6.8047999997139,True,True
ig1j8ozi9,A,120,L,-10.0,-19.0,0.1,9.0,2.0,1.0,3.0101999998093003,True,True
ig1j8ozi9,A,121,L,-20.0,-620.0,0.25,3.0,2.0,1.0,2.0390999999046002,True,True
ig1j8ozi9,A,122,L,-1.0,-1.11,0.9,0.11111111111111108,2.0,1.0,3.2060999999046,True,True
ig1j8ozi9,A,123,L,-5.0,-10.0,0.75,0.3333333333333333,1.0,0.0,3.2105,True,True
ig1j8ozi9,A,124,L,-5.0,-455.0,0.1,9.0,2.0,1.0,1.82,True,True
ig1j8ozi9,A,125,L,-1.0,-2.0,0.5,1.0,1.0,0.0,5.5305,True,True
ig1j8ozi9,A,126,L,-50.0,-4550.0,0.1,9.0,1.0,0.0,2.3607000002861,True,True
ig1j8ozi9,A,127,L,-20.0,-200.0,0.25,3.0,2.0,1.0,3.0348999996185,True,True
ig1j8ozi9,A,128,L,-5.0,-20.0,0.5,1.0,1.0,0.0,4.435400000095401,True,True
ig1j8ozi9,A,129,L,-1.0,-4.0,0.25,3.0,1.0,0.0,1.8300999999046001,True,True
ig1j8ozi9,A,130,L,-1.0,-28.0,0.1,9.0,2.0,1.0,3.8010999999046,True,True
ig1j8ozi9,A,131,L,-10.0,-13.0,0.25,3.0,1.0,0.0,4.1167999997139,True,True
ig1j8ozi9,A,132,L,-10.0,-40.0,0.5,1.0,2.0,1.0,2.9135,True,True
ig1j8ozi9,A,133,L,-5.0,-50.0,0.25,3.0,1.0,0.0,2.1347999997138993,True,True
ig1j8ozi9,A,134,L,-10.0,-10.11,0.9,0.11111111111111108,2.0,1.0,2.3987999997138996,True,True
ig1j8ozi9,A,135,L,-20.0,-1820.0,0.1,9.0,1.0,0.0,1.6779000000953999,True,True
ig1j8ozi9,A,136,L,-5.0,-6.5,0.25,3.0,1.0,0.0,4.2047000002861,True,True
ig1j8ozi9,A,137,L,-1.0,-4.0,0.5,1.0,1.0,0.0,2.1122000002861,True,True
ig1j8ozi9,A,138,L,-5.0,-6.67,0.9,0.11111111111111108,2.0,1.0,4.476800000190701,True,True
ig1j8ozi9,A,139,L,-1.0,-31.0,0.25,3.0,1.0,0.0,1.5048000001907,True,True
ig1j8ozi9,A,140,L,-1.0,-10.0,0.1,9.0,1.0,0.0,2.9636000003815,True,True
ig1j8ozi9,A,141,L,-20.0,-22.22,0.9,0.11111111111111108,2.0,1.0,2.8238000001906998,True,True
ig1j8ozi9,A,142,L,-1.0,-1.3,0.25,3.0,2.0,1.0,6.5039000000954,True,True
ig1j8ozi9,A,143,L,-50.0,-65.0,0.25,3.0,2.0,1.0,9.834099999904598,True,True
ig1j8ozi9,A,144,L,-5.0,-5.5,0.5,1.0,2.0,1.0,2.3059000000954,True,True
ig1j8ozi9,A,145,L,-10.0,-100.0,0.25,3.0,2.0,1.0,5.0646999998093,True,True
ig1j8ozi9,A,146,L,-50.0,-1400.0,0.1,9.0,2.0,1.0,2.3414000000954003,True,True
ig1j8ozi9,A,147,L,-50.0,-100.0,0.75,0.3333333333333333,1.0,0.0,2.8108000001907,True,True
ig1j8ozi9,A,148,L,-50.0,-55.0,0.5,1.0,2.0,1.0,2.3545,True,True
ig1j8ozi9,A,149,L,-20.0,-20.22,0.9,0.11111111111111108,2.0,1.0,4.0651999998093,True,True
ig1j8ozi9,A,150,L,-20.0,-86.66999999999999,0.75,0.3333333333333333,1.0,0.0,2.0693000001907,True,True
ig1j8ozi9,A,151,R,20.0,560.0,0.1,9.0,1.0,0.0,4.098700000286099,True,True
ig1j8ozi9,A,152,R,50.0,55.56,0.9,0.11111111111111108,2.0,1.0,2.33,True,True
ig1j8ozi9,A,153,R,10.0,40.0,0.5,1.0,1.0,0.0,3.3396000003815,True,True
ig1j8ozi9,A,154,R,20.0,220.0,0.5,1.0,1.0,0.0,2.8160999999046,True,True
ig1j8ozi9,A,155,R,20.0,200.0,0.1,9.0,1.0,0.0,2.7385999999046,True,True
ig1j8ozi9,A,156,R,20.0,20.22,0.9,0.11111111111111108,1.0,0.0,6.1449000000954,True,True
ig1j8ozi9,A,157,R,20.0,80.0,0.25,3.0,1.0,0.0,5.979,True,True
ig1j8ozi9,A,158,R,10.0,13.0,0.25,3.0,1.0,0.0,1.5167999997139,True,True
ig1j8ozi9,A,159,R,1.0,1.33,0.9,0.11111111111111108,1.0,0.0,3.9303000001907,True,True
ig1j8ozi9,A,160,R,50.0,1550.0,0.25,3.0,1.0,0.0,2.1948000001906998,True,True
ig1j8ozi9,A,161,R,10.0,100.0,0.25,3.0,1.0,0.0,3.0190999999045998,True,True
ig1j8ozi9,A,162,R,20.0,620.0,0.25,3.0,1.0,0.0,2.5803000001906997,True,True
ig1j8ozi9,A,163,R,1.0,4.33,0.75,0.3333333333333333,1.0,0.0,1.6469000000954,True,True
ig1j8ozi9,A,164,R,5.0,21.67,0.75,0.3333333333333333,1.0,0.0,1.4708000001907,True,True
ig1j8ozi9,A,165,R,50.0,500.0,0.25,3.0,1.0,0.0,1.8408000001907001,True,True
ig1j8ozi9,A,166,R,5.0,20.0,0.5,1.0,1.0,0.0,1.4151999998092997,True,True
ig1j8ozi9,A,167,R,20.0,1820.0,0.1,9.0,1.0,0.0,1.5999000000954,True,True
ig1j8ozi9,A,168,R,50.0,216.67,0.75,0.3333333333333333,1.0,0.0,1.7700999999046,True,True
ig1j8ozi9,A,169,R,50.0,105.56,0.9,0.11111111111111108,1.0,0.0,4.9053000001907,True,True
ig1j8ozi9,A,170,R,5.0,10.56,0.9,0.11111111111111108,1.0,0.0,2.6047999997138995,True,True
ig1j8ozi9,A,171,R,1.0,1.33,0.75,0.3333333333333333,1.0,0.0,1.5815999999046,True,True
ig1j8ozi9,A,172,R,20.0,86.66999999999999,0.75,0.3333333333333333,1.0,0.0,1.3865999999046001,True,True
ig1j8ozi9,A,173,R,50.0,65.0,0.25,3.0,1.0,0.0,1.5803000001907002,True,True
ig1j8ozi9,A,174,R,1.0,10.0,0.25,3.0,1.0,0.0,1.2253000001907002,True,True
ig1j8ozi9,A,175,R,10.0,21.110000000000003,0.9,0.11111111111111108,1.0,0.0,1.6515999999046,True,True
ig1j8ozi9,A,176,R,10.0,19.0,0.1,9.0,1.0,0.0,2.0313000001907002,True,True
ig1j8ozi9,A,177,R,50.0,55.0,0.5,1.0,1.0,0.0,2.0699000000954,True,True
ig1j8ozi9,A,178,R,20.0,40.0,0.75,0.3333333333333333,1.0,0.0,1.4658000001907001,True,True
ig1j8ozi9,A,179,R,20.0,20.67,0.75,0.3333333333333333,1.0,0.0,1.5505,True,True
ig1j8ozi9,A,180,R,1.0,4.0,0.25,3.0,1.0,0.0,2.1758999996185002,True,True
ig1j8ozi9,A,181,R,50.0,200.0,0.25,3.0,1.0,0.0,1.3557000002861,True,True
ig1j8ozi9,A,182,R,50.0,66.66999999999999,0.75,0.3333333333333333,1.0,0.0,1.4746999998092998,True,True
ig1j8ozi9,A,183,R,50.0,51.67,0.75,0.3333333333333333,1.0,0.0,2.1068000001906997,True,True
ig1j8ozi9,A,184,R,10.0,43.33,0.75,0.3333333333333333,1.0,0.0,1.8416000003815,True,True
ig1j8ozi9,A,185,R,1.0,2.11,0.9,0.11111111111111108,1.0,0.0,3.8497000002861,True,True
ig1j8ozi9,A,186,R,5.0,10.0,0.75,0.3333333333333333,1.0,0.0,2.1363000001906998,True,True
ig1j8ozi9,A,187,R,5.0,50.0,0.25,3.0,1.0,0.0,2.455,True,True
ig1j8ozi9,A,188,R,50.0,500.0,0.1,9.0,1.0,0.0,1.3725,True,True
ig1j8ozi9,A,189,R,1.0,4.0,0.5,1.0,1.0,0.0,3.0608000001907,True,True
ig1j8ozi9,A,190,R,1.0,1.3,0.25,3.0,1.0,0.0,1.4809000000954,True,True
ig1j8ozi9,A,191,R,10.0,110.0,0.5,1.0,1.0,0.0,1.301,True,True
ig1j8ozi9,A,192,R,1.0,11.0,0.5,1.0,1.0,0.0,1.3815,True,True
ig1j8ozi9,A,193,R,1.0,2.0,0.5,1.0,1.0,0.0,1.0062000002861002,True,True
ig1j8ozi9,A,194,R,5.0,6.5,0.25,3.0,1.0,0.0,2.3760999999046,True,True
ig1j8ozi9,A,195,R,50.0,200.0,0.5,1.0,1.0,0.0,1.3297999997139,True,True
ig1j8ozi9,A,196,R,20.0,40.0,0.5,1.0,1.0,0.0,1.7262999997139,True,True
ig1j8ozi9,A,197,R,5.0,50.0,0.1,9.0,1.0,0.0,1.6016999998092998,True,True
ig1j8ozi9,A,198,R,20.0,42.220000000000006,0.9,0.11111111111111108,1.0,0.0,2.2003000001907,True,True
ig1j8ozi9,A,199,R,20.0,200.0,0.25,3.0,1.0,0.0,1.2839000000954,True,True
ig1j8ozi9,A,200,R,10.0,11.11,0.9,0.11111111111111108,1.0,0.0,0.93869999980927,True,True
ig1j8ozi9,B,1,R,10.0,49.04,0.9,0.11111111111111108,2.0,1.0,2.167599999904632,True,True
ig1j8ozi9,B,2,R,20.0,378.69,0.5,1.0,1.0,0.0,1.3801999998092649,True,True
ig1j8ozi9,B,3,R,5.0,10.9,0.9,0.11111111111111108,1.0,0.0,1.664,True,True
ig1j8ozi9,B,4,R,20.0,170.73999999999998,0.75,0.3333333333333333,1.0,0.0,1.445,True,True
ig1j8ozi9,B,5,R,20.0,427.46,0.5,1.0,1.0,0.0,1.4155,True,True
ig1j8ozi9,B,6,R,5.0,1410.1299999999999,0.1,9.0,1.0,0.0,1.090699999809265,True,True
ig1j8ozi9,B,7,R,5.0,58.87,0.75,0.3333333333333333,2.0,1.0,2.801700000286102,True,True
ig1j8ozi9,B,8,R,5.0,76.5,0.75,0.3333333333333333,2.0,1.0,2.0447000002861024,True,True
ig1j8ozi9,B,9,R,5.0,634.8299999999999,0.1,9.0,1.0,0.0,1.6034000000953674,True,True
ig1j8ozi9,B,10,R,10.0,28.47,0.9,0.11111111111111108,1.0,0.0,0.9371999998092652,True,True
ig1j8ozi9,B,11,R,19.0,146.02,0.75,0.3333333333333333,2.0,1.0,1.8022999997138978,True,True
ig1j8ozi9,B,12,R,20.0,63.59,0.9,0.11111111111111108,1.0,0.0,2.2349000000953674,True,True
ig1j8ozi9,B,13,R,1.0,204.5,0.1,9.0,1.0,0.0,3.439199999809265,True,True
ig1j8ozi9,B,14,R,9.0,489.01,0.25,3.0,2.0,1.0,2.175799999713897,True,True
ig1j8ozi9,B,15,R,20.0,1376.6399999999999,0.25,3.0,2.0,1.0,1.0798999996185301,True,True
ig1j8ozi9,B,16,R,5.0,118.05,0.5,1.0,2.0,1.0,6.749699999809265,True,True
ig1j8ozi9,B,17,R,20.0,472.21,0.5,1.0,2.0,1.0,1.966,True,True
ig1j8ozi9,B,18,R,13.0,31.75,0.9,0.11111111111111108,1.0,0.0,1.8107999997138977,True,True
ig1j8ozi9,B,19,R,10.0,69.19,0.75,0.3333333333333333,1.0,0.0,2.780300000190735,True,True
ig1j8ozi9,B,20,R,10.0,101.55,0.75,0.3333333333333333,2.0,1.0,3.586099999904632,True,True
ig1j8ozi9,B,21,R,1.0,23.610000000000003,0.5,1.0,1.0,0.0,2.100099999904632,True,True
