generating_model,fitted_model,replicate,sample_kind,source_participant,success,objective,best_start_index,near_boundary,message,true_log_k_R,true_log_k_L,true_log_beta,true_alpha,true_delta_L,true_log_b,true_log_sigma,estimate_log_k_R,estimate_log_k_L,estimate_log_beta,estimate_alpha,estimate_delta_L,estimate_log_b,estimate_log_sigma
M1,M1,196,nominal,2rrjzhgj9,True,357.93306919415244,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.4521103700704899,0.0723012301566854,-0.3486962228070354,0.8504582948703217,0.0077900569461503,-4.7343784975509875,-1.0589105464183062,0.6386943761225381,0.27444553695790297,-0.2663898316600741,0.8400046465236349,0.06106425099104674,-4.810047406396254,-1.049601658764794
M1,M2,196,nominal,2rrjzhgj9,True,358.21363710953284,7,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.4521103700704899,0.0723012301566854,-0.3486962228070354,0.8504582948703217,0.0077900569461503,-4.7343784975509875,-1.0589105464183062,0.700993176797471,0.3180143556180976,-0.24310794841927477,0.8323547633482246,0.06319548962497644,-7.652163841051113,-1.0508991076697123
M1,M3,196,nominal,2rrjzhgj9,True,357.63392249901085,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.4521103700704899,0.0723012301566854,-0.3486962228070354,0.8504582948703217,0.0077900569461503,-4.7343784975509875,-1.0589105464183062,0.6390341813223186,0.2950498510949743,-0.2612197235652269,0.8508046834004521,0.0606370121356604,-4.4996524626842,-1.0503723475497595
M1,choice_only,197,nominal,3lmzwis6r,True,101.50314148478516,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,1.164381982767911,0.0572089287362911,0.2370445544247464,1.019399091609713,0.3324606527031468,-4.389822647369406,-0.8658783414483303,1.0152863000194365,-0.23369683825264725,0.19969398426507315,,,,
M1,M1,197,nominal,3lmzwis6r,True,440.30275713602106,8,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,1.164381982767911,0.0572089287362911,0.2370445544247464,1.019399091609713,0.3324606527031468,-4.389822647369406,-0.8658783414483303,1.0361333284255718,-0.25362718851729776,0.1957232926912652,0.9622709409445882,0.41455529656439954,-4.352931882990684,-0.8708812886603573
M1,M2,197,nominal,3lmzwis6r,True,441.5859981821647,5,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,1.164381982767911,0.0572089287362911,0.2370445544247464,1.019399091609713,0.3324606527031468,-4.389822647369406,-0.8658783414483303,1.0343382752850092,-0.12931092164279656,0.23080380321179278,0.9492971422973471,0.4097963257666183,-7.794572996425029,-0.870326810161722
M1,M3,197,nominal,3lmzwis6r,True,440.71581071945434,8,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,1.164381982767911,0.0572089287362911,0.2370445544247464,1.019399091609713,0.3324606527031468,-4.389822647369406,-0.8658783414483303,1.0343974000932863,-0.29516711586542194,0.18048613926616588,0.9784928253089945,0.4119596901219987,-4.072547889029303,-0.8685297512584357
M1,choice_only,198,nominal,4f8msviwg,True,102.98919976731334,5,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-0.333273063060833,-1.3722748644925606,-0.4949376504269561,0.5541355821838654,0.1921540163795153,-6.620128545846345,-1.3268918497447308,-0.2019453041544967,-2.089438715264046,-0.5233718723108495,,,,
M1,M1,198,nominal,4f8msviwg,True,260.99071060127744,1,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-0.333273063060833,-1.3722748644925606,-0.4949376504269561,0.5541355821838654,0.1921540163795153,-6.620128545846345,-1.3268918497447308,-0.23710874743030558,-1.436728424019512,-0.47607813282862627,0.5426283761560148,0.2279510042966728,-5.475723673381622,-1.2762815095384328
M1,M2,198,nominal,4f8msviwg,True,265.1536145493746,17,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-0.333273063060833,-1.3722748644925606,-0.4949376504269561,0.5541355821838654,0.1921540163795153,-6.620128545846345,-1.3268918497447308,-0.18841725335969098,-0.8001353522576458,-0.40214565796141244,0.5354086087828002,0.22207482348055796,-9.26535005282212,-1.2731711402654875
M1,M3,198,nominal,4f8msviwg,True,261.37789242773766,8,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,-0.333273063060833,-1.3722748644925606,-0.4949376504269561,0.5541355821838654,0.1921540163795153,-6.620128545846345,-1.3268918497447308,-0.240678804904919,-1.7885919073721692,-0.5079224310370466,0.5472872908404003,0.22741165821554488,-5.169182241366922,-1.2719097296201223
M1,choice_only,199,nominal,52b64k0rp,True,139.68026334448567,5,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.3025850894122595,2.302585091956681,-2.6354864553871393,0.7052505383744884,0.0017488254506881,-2.633621766155249,-0.7949961148033567,-0.23536092256697422,1.3173895616814628,-3.1556389127834565,,,,
M1,M1,199,nominal,52b64k0rp,True,388.8973073741251,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.3025850894122595,2.302585091956681,-2.6354864553871393,0.7052505383744884,0.0017488254506881,-2.633621766155249,-0.7949961148033567,2.2077753044040676,2.3026058687818023,-2.8471403405612876,0.7769946470156927,-0.052805881651299194,-2.7873768069191196,-0.8743799481295368
M1,M2,199,nominal,52b64k0rp,True,388.91029208767475,3,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.3025850894122595,2.302585091956681,-2.6354864553871393,0.7052505383744884,0.0017488254506881,-2.633621766155249,-0.7949961148033567,2.025394202074096,2.3507938916692415,-2.7854911611400635,0.7503161716859016,-0.0482269927189607,-4.289059393467251,-0.8737795114092346
M1,M3,199,nominal,52b64k0rp,True,392.5200473476397,17,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.3025850894122595,2.302585091956681,-2.6354864553871393,0.7052505383744884,0.0017488254506881,-2.633621766155249,-0.7949961148033567,0.6283822570150109,1.9108345085124292,-2.7071156539427705,0.7419184142620003,-0.06034062989943356,-4.570718903822904,-0.854721775492983
M1,choice_only,0,stress,c0ry57ax9,True,136.5670836191465,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.585504875471747,-0.8949025740232255,-2.53926436073814,,,,
M1,M1,0,stress,c0ry57ax9,True,319.4746764506836,11,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.553553150779223,-0.4893864774794334,-2.3730998976528603,0.3729584937956302,0.17319217491830163,-4.375163333661393,-0.9376075288622091
M1,M2,0,stress,c0ry57ax9,True,319.7779995015028,13,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.736473014685649,0.3636427784623205,-2.091443938712611,0.36332618786689813,0.16360788267762694,-6.697877429429142,-0.9403608549334188
M1,M3,0,stress,c0ry57ax9,True,320.60336422253295,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.6843677725997623,-0.9651076293856606,-2.5609196221989934,0.3749884349845232,0.180343186347776,-4.30748370678874,-0.9319880986183373
M1,choice_only,1,stress,omy06qkfz,True,133.60197536844166,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,3.3067550825258407,1.100016007318205,-1.2484588928667537,,,,
M1,M1,1,stress,omy06qkfz,True,393.1157039862811,7,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,3.1988800949611034,1.1406260244739608,-1.2343992545006124,0.5053783729364093,0.47060850423141404,-3.8322310117461735,-0.8373744877915376
M1,M2,1,stress,omy06qkfz,True,392.86597076782294,7,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,3.290377212637173,1.1836085614197693,-1.2273918474292695,0.48772123065813594,0.4768420936518852,-5.859892084926151,-0.8376162544188518
M1,M3,1,stress,omy06qkfz,True,393.3400628857578,3,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,3.3654604252645224,1.1078028985317863,-1.2484320741144177,0.49798628852549454,0.49187895694521017,-3.8533479106099353,-0.8369110401287896
M1,choice_only,2,stress,o7piq7dwr,True,130.62950281683732,5,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,2.2112461533332652,-0.22836904621090767,-1.422343950912709,,,,
M1,M1,2,stress,o7piq7dwr,True,238.79593195664032,14,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,2.193038935186287,-0.11177869778472095,-1.372638580585531,0.30297612141859825,0.2142564947489442,-5.37905343892435,-1.2886647607104504
M1,M2,2,stress,o7piq7dwr,True,239.00439018824017,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,2.2033203658006877,0.22530552566793874,-1.26821901569899,0.29944405841256266,0.21457602231099057,-8.010599443093865,-1.291356596297159
M1,M3,2,stress,o7piq7dwr,True,238.44865258308224,1,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,2.217527871730037,-0.1496678042455276,-1.3883061554409875,0.3072355960936836,0.21701231187322798,-5.00786987527003,-1.289074907909335
M1,choice_only,3,stress,orxx7nl6z,True,120.86855398413914,16,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,2.552759622154191,0.06661300684318705,-0.6308919676260898,,,,
M1,M1,3,stress,orxx7nl6z,True,307.30388093109707,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,2.5373314205404354,0.15439344460629575,-0.6060823807185033,-0.21027914170726494,0.055702160479593504,-3.900124785802568,-0.2749433244162348
M1,M2,3,stress,orxx7nl6z,True,308.93407478825645,3,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,2.535911669301056,0.27997906460591426,-0.5807288005998795,-0.22954986788309859,0.048552759048364515,-7.1832066948123785,-0.2713905505409065
M1,M3,3,stress,orxx7nl6z,True,307.5246185780792,13,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,2.5583605096231072,0.0951929169419176,-0.6240544981805735,-0.20350929092105055,0.06670018691497588,-3.7346734192551962,-0.2736979684899526
M1,choice_only,4,stress,bh348lli7,True,13.691735110110328,15,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,3.0840462932717765,-3.395940186422306,4.139560929124824,,,,
M1,M1,4,stress,bh348lli7,True,-35.49720638049042,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,3.0564068104351634,-3.1535915216459003,4.177432052311709,-0.6413248261526329,-0.11783280044036216,-6.12141586296152,-0.9674415674229032
M1,M2,4,stress,bh348lli7,True,-27.493179644776,8,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,3.0272485122849857,-2.842848047402918,4.241295507317842,-0.6441255100310005,-0.12831214634962576,-11.472825546447778,-0.9629103455798288
M1,M3,4,stress,bh348lli7,True,-36.178295098963744,14,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,3.0739829334451505,-3.191174424130446,4.168215498354095,-0.6398519273806905,-0.11442755608645772,-5.51314066156645,-0.9673947956337048
M1,choice_only,5,stress,vr0a0xs4k,True,126.42067081567265,2,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,3.0308660094849382,0.8573745231787726,-0.787702390023429,,,,
M1,M1,5,stress,vr0a0xs4k,True,263.87997162837496,16,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,2.916968798626015,0.8736840781042725,-0.7716370618019719,0.1004121790759792,0.4566255285632425,-3.718372677665171,-1.0307163064962892
M1,M2,5,stress,vr0a0xs4k,True,264.34829306082037,0,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,3.012660735209177,1.0173326858360137,-0.7605176428189937,0.07935120045426375,0.4604759046613746,-5.982222404099054,-1.028535958966417
M1,M3,5,stress,vr0a0xs4k,True,264.3836022393086,15,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,3.111482662003739,0.8287421989536411,-0.8033270939325518,0.0953355986418349,0.4759441247494887,-3.749098783692479,-1.0288594036434984
M1,choice_only,6,stress,c0ry57ax9,True,133.08538404453813,1,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.8768594122576907,-0.7762507383954865,-1.9389954788191777,,,,
M1,M1,6,stress,c0ry57ax9,True,297.78827149205847,2,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.9789475206327447,0.2721995464722385,-1.5567900308914546,0.27271008532235985,0.3321995490651359,-3.738792497135895,-0.9990726080422613
M1,M2,6,stress,c0ry57ax9,True,298.8729136498996,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,3.148174473302194,0.8375339704947474,-1.4814372447830046,0.25473785800870763,0.32845118178779464,-5.74618554254661,-0.9991999412574699
M1,M3,6,stress,c0ry57ax9,True,298.22119159864025,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,2.9311592253659944,-0.32143428045098416,-1.7514502328006618,0.2657342874704445,0.356259195115246,-3.8611645643802985,-0.9947958606314692
M1,choice_only,7,stress,omy06qkfz,True,135.13890610347647,19,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.179913765739694,0.6531401911520245,-1.5410421007347823,,,,
M1,M1,7,stress,omy06qkfz,True,409.690719108989,4,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.257803350160732,0.6813060549946985,-1.5284438632014468,0.6155491707318458,0.2529437851174426,-3.91668554819829,-0.7655276226944507
M1,M2,7,stress,omy06qkfz,True,409.76304039305575,19,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.1954325227882463,0.9520629556418259,-1.431158975226448,0.6023547780255256,0.250798318875118,-6.101753861546215,-0.7652468519704884
M1,M3,7,stress,omy06qkfz,True,409.43934976279445,12,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.2095927920119283,0.7815410056337582,-1.486098445297625,0.6292393608128484,0.259220674057942,-3.686571622281612,-0.7667283755167897
M1,choice_only,8,stress,o7piq7dwr,True,124.57770054850498,9,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,3.513591945349334,-0.1481352396710382,-0.9965080676958953,,,,
M1,M1,8,stress,o7piq7dwr,True,250.06516126016243,11,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,3.4064192417074795,-0.058929808676274786,-0.9677129731215585,0.3540821126208345,0.13164136116441702,-5.248458766647957,-1.2086965714110578
M1,M2,8,stress,o7piq7dwr,True,251.62692145024332,16,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,3.4364970114418103,0.2472133378603409,-0.9096078715558773,0.34780888576923863,0.1312540748893282,-8.235374198253862,-1.207246853947395
M1,M3,8,stress,o7piq7dwr,True,249.33167998645047,13,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4537123128767457,-0.116293831062226,-1.133279628488861,0.3359785163655984,0.182155684736053,-4.895723798712299,-1.185087392193487,3.580792532498298,-0.06723607761094265,-0.9773495550947388,0.35545906547433176,0.14159037983034334,-4.730264929145976,-1.210320292134017
M1,choice_only,9,stress,orxx7nl6z,True,122.20370504764495,3,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,3.5691913527787036,0.17237596750799283,-0.7834822378960934,,,,
M1,M1,9,stress,orxx7nl6z,True,298.8448613572015,16,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,3.5132291088019576,0.23851232760763383,-0.7642271507124124,-0.21346512153969555,0.051503104668013756,-4.233619795999106,-0.32751717520131773
M1,M2,9,stress,orxx7nl6z,True,299.04751120292786,10,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,3.5273052096487203,0.36850591746012684,-0.7388090817351803,-0.23005947447241099,0.05790865733101797,-6.959407341444216,-0.3285971996299627
M1,M3,9,stress,orxx7nl6z,True,298.52128954721485,0,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,4.089901019579955,0.1221398975194003,-1.1124816052412958,-0.2359446683193691,0.0132319257051812,-4.988554424072053,-0.2747956073205935,3.5993695627831235,0.201796444110366,-0.7776483998067109,-0.21335453009296662,0.0740287505303168,-3.862987499730303,-0.32831727626913215
M1,choice_only,10,stress,bh348lli7,True,9.478040042990227,0,True,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,2.8542891258034695,-3.4454259038108406,4.60517,,,,
M1,M1,10,stress,bh348lli7,True,-27.11217284863272,3,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,2.8498884294190194,-3.229209059458561,4.60517,-0.6002331208576018,-0.229080699111424,-6.370912506454333,-0.8951041672525747
M1,M2,10,stress,bh348lli7,True,-19.133707300069787,7,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,2.854222122369543,-2.8383616015015654,4.60517,-0.6022628427836307,-0.23515661247519776,-11.512925,-0.8897931216242877
M1,M3,10,stress,bh348lli7,True,-28.148826152614365,13,True,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.852540199891356,-3.2799661526087363,4.60517,-0.6240918522404056,-0.1905948486211279,-6.9491900472500525,-0.8834249326325534,2.859027273322667,-3.235349917522233,4.60517,-0.59861993495494,-0.2256204292253231,-5.708040105307239,-0.8962541865739317
M1,choice_only,11,stress,vr0a0xs4k,True,124.34335321532014,18,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,2.70009446358823,1.2130496820163463,-0.5662694332830994,,,,
M1,M1,11,stress,vr0a0xs4k,True,279.86724278660154,7,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,2.597904692246581,1.0951300539817512,-0.572441579527765,0.16568111726695497,0.3809284716927949,-3.3503987661456396,-0.9594984176134668
M1,M2,11,stress,vr0a0xs4k,True,278.71488215809995,1,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,2.7008330784879355,1.0996868732971694,-0.5871054328675099,0.14256152930733937,0.3904124582230819,-5.306124970573107,-0.9644062997357598
M1,M3,11,stress,vr0a0xs4k,True,279.91059521563926,5,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.1805081996968307,0.3366849208299683,-3.401851996325588,-0.9799289921148808,2.817166175705845,1.1619019805150297,-0.5944150851529534,0.16653942481108516,0.4020022015612428,-3.3522922230842416,-0.9592655556829248
M1,choice_only,12,stress,c0ry57ax9,True,134.00923320691518,16,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,1.3421660980523713,-1.5269829807709376,-2.4618534745550402,,,,
M1,M1,12,stress,c0ry57ax9,True,306.0903477547938,14,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,1.3909950438699474,-0.7265394639468541,-2.1920987537499514,0.36997083811424114,0.18197708768288584,-4.755093151681797,-1.0025569498494626
M1,M2,12,stress,c0ry57ax9,True,309.2812994918444,4,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,1.500597012260824,0.18927618694192536,-1.9151364439314178,0.3622875441662263,0.16817405048289932,-7.547352770173497,-0.9948632290363735
M1,M3,12,stress,c0ry57ax9,True,306.16287036793204,18,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,2.8967246947453695,-0.4253849543640987,-2.2211685427686665,0.3658278500796847,0.1921033516908287,-4.404993127073829,-0.9331638366040054,1.3100332528920493,-1.1626272468394068,-2.3495911458636405,0.3786038763500406,0.1830489827265861,-4.551933810124177,-1.0008721218865513
M1,choice_only,13,stress,omy06qkfz,True,127.82828196309322,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.4608766458803073,0.8201522578163113,-0.8091347008508716,,,,
M1,M1,13,stress,omy06qkfz,True,393.82269505638635,6,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.386067697546942,0.9429486301598019,-0.7748405612964328,0.49959947502197155,0.48082716531050523,-3.421785319365539,-0.793478275989358
M1,M2,13,stress,omy06qkfz,True,395.05646357550904,9,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.480295798510852,1.2665499066314547,-0.776291355462446,0.48138887976806016,0.4768182181710019,-5.296007626863303,-0.7906468115231832
M1,M3,13,stress,omy06qkfz,True,395.36250887366714,12,False,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,3.4151019761502623,0.4068225670985687,-1.6008381745463296,0.4966519216735869,0.4512875820936433,-4.885850751772276,-0.7671150601975554,2.4991446019525076,0.8466986603918681,-0.8077165319983648,0.4934052030274629,0.4875856629715572,-3.8429032593780197,-0.7871486918211391
