participant,model,choice_only,objective,success,best_start_index,message,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma,fit_run,multistarts_used,config_sha256,processed_data_sha256,data_pipeline_sha256,git_commit,runtime_sha256
s4xqtibhr,M1,False,571.4426886217819,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9545017816014014,0.7739601283470489,-1.5567112934188627,0.42728943974512723,0.3422816702532289,-3.6008015372853848,0.2903160368167066,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
t0p3bj6ne,M1,False,406.892083705451,True,4,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.41579626159958627,0.5369180028179575,0.5899904267999938,0.8582754747161047,0.3161442680548473,-4.022562196573852,-0.7705180160670694,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ta33uq804,M1,False,387.31673434638253,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0238648909315526,0.09332631111115883,-0.40420513939908953,0.9485198597955566,0.18691935039932045,-5.013807655652439,-1.1082842587183261,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
u3yyfob1i,M1,False,371.9254826364665,True,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.3828646801134611,1.9196417537196333,-3.4821182700790247,0.7339782166780582,-0.19405542690079775,-3.4884967869716497,-0.8584106934490545,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
uq15yb622,M1,False,420.05498507677146,True,11,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0899531249627086,0.6785786866842958,0.6032822366122742,1.1499090085740489,0.25366367658912925,-4.0674090616685445,-1.03989143273294,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vdnjz8uta,M1,False,256.98780243384863,True,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.1195165955438167,-0.7643348116410548,2.9428441028923253,0.7535436255476848,0.13659052878291358,-5.034374140494716,-1.1086552103049616,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
vr0a0xs4k,M1,False,278.22826046024727,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.3805595434739564,1.03798629608694,-0.9447606061810042,0.18050819969683074,0.33668492082996837,-3.401851996325588,-0.9799289921148809,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
x71tw2ykd,M1,False,449.2640085812682,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.8046213463410279,1.0304710997487625,0.18769098235646703,1.1406043849241592,0.17527176382483883,-5.412033951369575,-0.8535975792658291,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,M1,False,302.14545886353994,True,9,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-1.122219495084661,-2.340257491827373,-0.9782335055400696,0.5628930560003306,0.12326454992187043,-5.585200327603677,-1.0445868030839427,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,M1,False,383.43063775390016,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8717140628029416,1.1702453016418704,-1.6340093989512856,0.6183125016895731,0.10101528054535933,-2.941306860119604,-0.8007237374160933,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,M1,False,381.75010859768497,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.065121792634059,0.20397445980589302,-0.5907958668845085,0.6654718803753964,0.20392738328351293,-4.778161617891567,-0.8783753938163666,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
2rrjzhgj9,M2,False,351.70074975090034,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5000006222990111,0.1862249692909559,-0.3150230303128474,0.8401788228610807,0.007578782195080027,-7.968152782298607,-1.055825231374975,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
3lmzwis6r,M2,False,446.23718050479397,True,13,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1606503272725595,0.1641041896538112,0.24195373730945854,1.0075529299155466,0.32823194614276496,-7.724920782754156,-0.8619412068672724,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
4f8msviwg,M2,False,258.71308060085926,True,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,-0.2859560778682714,-0.6502743448612183,-0.41434350221978017,0.5524864118275221,0.19011323962260374,-10.149733138529859,-1.3249584008158588,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
52b64k0rp,M2,False,395.3203716221579,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.176665521290285,2.0151999549770565,-1.9184236916994553,0.6689893416399889,-0.01079733755585425,-4.84216734783012,-0.7803548614306965,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
5wlmihb4c,M2,False,300.3807077995157,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.071870821163076,-0.04142928957059409,-0.3938794017196394,0.8007102955411122,-0.1243502080508946,-8.575255356672047,-1.2494360633509112,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
6owg3par9,M2,False,335.8520844022159,True,16,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.22889512084113003,-0.039635543845604825,1.2153672908837265,0.6745817299719242,0.24547748214340212,-8.26547763540306,-0.9029761830937408,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
8py7pm5i0,M2,False,324.32261299330963,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.27188952325838,1.3200857075627817,-0.5169399782023412,0.34089518173032407,0.23734931788707095,-6.328800837879869,-0.8693898002775348,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
95vrrzevd,M2,False,267.86177739538476,True,18,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0190543197670419,-0.5650738744401064,0.9112609298813497,0.7683834523234673,-0.10890435204418934,-8.997346292653857,-1.2141210435187137,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
bh348lli7,M2,False,-14.508926808288576,True,12,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.8543003257736794,-2.7049838192240636,4.60517,-0.6251613494331705,-0.18927442175911727,-11.512925,-0.8685786203572461,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
c0ry57ax9,M2,False,320.7310738043228,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.004527744894556,0.6195693260329456,-1.7047558680236148,0.3567257030698946,0.18061400569652,-6.394149138093177,-0.9305795096419626,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ck5f3lx8c,M2,False,341.22383877744534,True,6,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9782196731651909,0.09628705138266375,0.7848780545166985,0.7915569744520184,0.26831015602400005,-8.217573187957575,-1.0858422024404133,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ctdyczfpw,M2,False,308.2357399677084,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.38685823987815554,-1.1431584778128623,0.6710018655083502,0.7994811250171096,-0.10296229196682621,-9.413083409128163,-1.0464089532996104,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
dasemqdsv,M2,False,326.0573490563897,True,2,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7981583458975834,-0.2722568507523458,-0.10862833550260208,0.6445296831796488,0.03485768331139254,-8.737383190583365,-1.0052141139742818,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
derouhkrw,M2,False,376.4995278112413,True,10,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5425161576938682,-0.04824177543763254,1.2656186269567389,0.826856952468027,0.3148174699589655,-7.7898455468484125,-0.8785445127452998,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
dm8t9csqy,M2,False,368.74265390231017,True,8,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.235721475900522,-0.6536666094157808,0.46749096815187113,0.8679862951040036,0.1954627498438311,-9.67410157460406,-1.0195756759942523,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
eqi6zanpf,M2,False,411.91601920537136,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5076572421012089,-1.4125374584085226,0.29648518894298215,1.1937782700786215,0.017679601432875898,-10.061506447718243,-1.050507140170906,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
etxmnk1pg,M2,False,420.0942426114479,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8371229513164034,-0.707987588201678,-0.38911073413479424,0.7667663587190624,0.24647139440554,-9.50776273015965,-0.7904505292115801,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
goz8d3fp9,M2,False,437.23037551331566,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9065520414845514,-0.3465923711168429,0.5870655033355142,0.9603371179262289,0.14145575865422524,-8.838282228137947,-0.7292916584512078,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
hrqn8w6vu,M2,False,432.56269832900756,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8184030796037869,1.7988226952710746,-1.1908016125391738,0.693344915182297,0.30740152697363754,-6.15738319867873,-0.7765746820252815,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ig1j8ozi9,M2,False,381.91858720618364,True,1,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.750254164829818,1.329653240608618,-0.09614619262402896,0.7703748418676748,0.3176555492284871,-5.546941210758618,-0.9730947577612612,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
iogaivfgt,M2,False,456.82221323583957,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9861843514672185,0.44815689447045953,-0.37962786743758703,1.1657765847346926,0.10215096090840863,-7.9927269766174955,-0.9417929518551155,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ir0t9ca41,M2,False,353.2631526835025,True,3,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.09511543127118788,0.08761366040239123,-0.5898839026571324,0.40267936702021456,0.3166046098417424,-7.881163559974523,-0.7810176382539149,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
jtf46arcd,M2,False,458.8319759924032,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5088004395988772,-0.6352815570849079,-0.984642959039821,1.2275691848491816,-0.1425978707140741,-8.778778315269815,-0.8099187824591855,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
kimjztxjq,M2,False,483.15008515847177,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7490588775965437,0.9185504667130412,-0.2025367740757917,1.1954378756386073,0.3656579337558493,-6.268127600973081,-0.8733029337215218,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
kqi5vqk0e,M2,False,334.63474733544757,True,7,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.824008653478874,0.3867396246698618,0.1752128847830824,-0.12996808250949007,0.98488880749844,-7.25916229164272,-0.620892037147271,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
ljm2sl8s0,M2,False,358.0253083869581,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0255883334569085,0.013993672795818314,0.7860240705401725,0.9731255532803144,0.05847935000541953,-7.868225307480776,-1.080872325645841,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
mu73zwng6,M2,False,392.59237225477756,True,17,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5549023956806782,0.5375889264793495,-0.49204014839847776,0.7083991376345178,0.14690395795383593,-6.757092292002743,-0.8338312586223384,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
n08qsd76x,M2,False,434.01180372374176,True,14,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.085984201088399,0.814519262643687,-0.3288673117152761,0.8779473242974243,0.3391425621088654,-7.177945573622886,-0.8863731602188137,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
nvbinkqjq,M2,False,441.8457943494267,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3539067111727305,-0.2508986737240889,-0.3504873849308455,1.087000907372694,0.16804362793794247,-8.297752074080986,-0.9182010440382344,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
o7piq7dwr,M2,False,258.5642563348129,True,19,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.370717113692933,0.29126942426222513,-1.0279150794525764,0.3270631171682192,0.1806891005422674,-7.79474857841988,-1.182981347238579,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
od96gfdym,M2,False,381.0673609501635,True,15,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.2529462433718845,-0.11566116471432444,-0.15292501697792416,0.5936387425137859,0.16803360161719658,-7.294858175582507,-0.7359569594467272,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
