participant,model,choice_only,start_index,objective,optimizer_success,valid,message,iterations,gradient_norm,projected_gradient_norm,near_boundary,log_k_R,log_k_L,log_beta,alpha,delta_L,log_b,log_sigma,fit_run,multistarts_used,config_sha256,processed_data_sha256,data_pipeline_sha256,git_commit,runtime_sha256
xh8tt6q04,choice_only,True,14,106.14695493750972,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,5.684341920627225e-06,5.684341920627225e-06,False,-1.3488166503379904,-2.2955764256210927,-1.015999792294963,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,choice_only,True,15,106.14695493750682,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2.8421709603136124e-06,2.8421709603136124e-06,False,-1.348817786737901,-2.2955793714283512,-1.0160004780323841,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,choice_only,True,16,106.14695493751354,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.5631940281724867e-05,1.5631940281724867e-05,False,-1.3488179547869628,-2.2955795201896203,-1.0160013825965486,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,choice_only,True,17,106.14695493750746,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,5.684341920627225e-06,5.684341920627225e-06,False,-1.3488175729890097,-2.2955789573082646,-1.0160000482950116,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,choice_only,True,18,106.14695493750698,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.4210854801568062e-06,1.4210854801568062e-06,False,-1.3488173759866406,-2.2955794403309144,-1.0160004752249143,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xh8tt6q04,choice_only,True,19,106.1469549375141,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.5631940281724867e-05,1.5631940281724867e-05,False,-1.3488174238721164,-2.295578691689657,-1.016001299071449,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,0,136.87195590724855,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,2.27373676825089e-05,2.27373676825089e-05,False,1.92055851939262,1.4631468509675254,-1.4679330688918293,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,1,136.87195590721518,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,5.684341920627225e-06,5.684341920627225e-06,False,1.9205570982130882,1.4631482440788304,-1.4679345993315225,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,2,136.8719559072309,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1.136868384125445e-05,1.136868384125445e-05,False,1.9205586203980314,1.4631489988070048,-1.4679355774016616,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,3,136.87195590729695,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,2.27373676825089e-05,2.27373676825089e-05,False,1.920553039472857,1.463143828568638,-1.4679391252061977,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,4,136.87195590721097,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5.684341920627225e-06,5.684341920627225e-06,False,1.9205562866298365,1.4631478820507937,-1.4679355702122232,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,5,136.87195590722172,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,8.526512880940836e-06,8.526512880940836e-06,False,1.9205537339895509,1.4631472491871889,-1.467935601594149,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,6,136.8719559072107,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,5.684341920627225e-06,5.684341920627225e-06,False,1.9205558292472649,1.463148066201234,-1.467935336346508,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,7,136.87195590723942,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.9895196722195285e-05,1.9895196722195285e-05,False,1.9205551438822002,1.46315069041511,-1.4679349239932606,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,8,136.87195590723832,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.4210854801568061e-05,1.4210854801568061e-05,False,1.9205587466868306,1.463146182196787,-1.4679358599881631,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,9,136.8719559072503,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.9895196722195285e-05,1.9895196722195285e-05,False,1.9205573408086483,1.4631498945626478,-1.4679320439298917,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,10,136.87195590729868,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3.1263880563449734e-05,3.1263880563449734e-05,False,1.9205538367117345,1.4631431569756708,-1.4679381110250342,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,11,136.8719559072115,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5.684341920627225e-06,5.684341920627225e-06,False,1.9205554662521962,1.463148177416701,-1.4679351416688877,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,12,136.87195590721174,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2.8421709603136124e-06,2.8421709603136124e-06,False,1.9205565193670682,1.4631480702552297,-1.467935050752801,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,13,136.87195590725523,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2.557953864282251e-05,2.557953864282251e-05,False,1.9205567721591161,1.4631510913136367,-1.4679359911518415,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,14,136.8719559072129,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,2.8421709603136124e-06,2.8421709603136124e-06,False,1.920556349296033,1.4631482369837525,-1.4679346197318996,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,15,136.8719559072124,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,2.8421709603136124e-06,2.8421709603136124e-06,False,1.92055584809963,1.4631473795870478,-1.4679361725438336,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,16,136.87195590721126,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2.8421709603136124e-06,2.8421709603136124e-06,False,1.9205559483521923,1.4631483175739006,-1.467935458231945,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,17,136.8719559072187,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.136868384125445e-05,1.136868384125445e-05,False,1.9205562891450296,1.4631477332730478,-1.4679339201067274,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,18,136.87195590721132,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2.8421709603136124e-06,2.8421709603136124e-06,False,1.9205563909209569,1.4631477766689662,-1.467935238785772,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
xq3i744zg,choice_only,True,19,136.8719559079311,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,6.536993208721308e-05,6.536993208721308e-05,False,1.9205702188390597,1.4631389830872203,-1.4679377185358704,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,0,121.69386864052908,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.4210854801568062e-06,1.4210854801568062e-06,False,2.088670141017024,0.1550138533415849,-0.6040778350190582,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,1,121.69386864069307,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,6.679101682584064e-05,6.679101682584064e-05,False,2.0886705228982776,0.15501158415734873,-0.604074633083927,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,2,121.69386864053537,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1.2789769250413774e-05,1.2789769250413774e-05,False,2.0886700813625056,0.15501312157802544,-0.6040774689960755,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,3,121.69386864053482,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1.2789769321411256e-05,1.2789769321411256e-05,False,2.088670960806568,0.1550141155044173,-0.6040776408629884,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,4,121.69386864052925,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,2.8421709603136124e-06,2.8421709603136124e-06,False,2.08867025465652,0.15501383915820302,-0.6040778612424027,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,5,121.69386864053999,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,9.947598361097642e-06,9.947598361097642e-06,False,2.088670912745809,0.15501299661699636,-0.6040784848690496,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,6,121.6938686405298,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,5.684341889072788e-06,5.684341889072788e-06,False,2.088669817841393,0.1550140369873903,-0.6040778454224871,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,7,121.69386864076084,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,5.96855895039427e-05,5.96855895039427e-05,False,2.0886679319644967,0.15500998988564868,-0.6040823703271891,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,8,121.69386864052942,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2.8421709603136124e-06,2.8421709603136124e-06,False,2.088670305883959,0.15501394357728046,-0.6040777627175958,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,9,121.69386864053003,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,4.263256440470418e-06,4.263256440470418e-06,False,2.088670411613579,0.1550140318353276,-0.6040776802314686,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,10,121.69386864052912,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,2.842170944536394e-06,2.842170944536394e-06,False,2.088670034114543,0.15501394547265326,-0.6040778188824604,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,11,121.69386864052912,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,2.8421709603136124e-06,2.8421709603136124e-06,False,2.0886700157768296,0.15501382974500405,-0.6040778678974124,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,12,121.69386864052932,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,2.842170928759176e-06,2.842170928759176e-06,False,2.0886699633624386,0.155013765293106,-0.604077736242126,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,13,121.69386864052927,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2.8421709603136124e-06,2.8421709603136124e-06,False,2.0886699661024775,0.15501383995333715,-0.6040779338720843,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,14,121.69386864054725,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1.847411113948656e-05,1.847411113948656e-05,False,2.0886692833860643,0.1550124211798836,-0.6040780616092147,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
yj444yij9,choice_only,True,15,121.6938686405341,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1.1368683715036703e-05,1.1368683715036703e-05,False,2.0886697675184647,0.15501413527992955,-0.6040770658059811,,,,,A,20,9c6a70fe945cecdf08e25aaec2217259df4d3eb77eb5823cb1610cb322c8d4ae,e2bb506ef9bd17c4b8e062646715087a07621486b7af1360eb8ceed5703b1835,f71efda674188b9ec8628b61a0f2b64271849bb4c5f54ae6d6e3b0c20002333f,71aa972db3202b878f1753acf952ef79da923129,4d7c71ad74e5ded15364fc3a314ed4cf89909d7f524d8b8936312d49302ed545
